apnd_maf	cpnd_maf	change_abs	change	chrpos	chromo	position	chr_len	chr_start	pos_cum	fdr	neg_log_10_fdr	p_value	test_statistic
0.999991	0.455964	0.544027	-0.544027	NC_043967.1:39732261	NC_043967.1	39732261	56468880	594791240	634523501	1.11678497340898e-55	54.9520304382108	5.83034795033361e-57	252.975841291848
3e-06	0.027217	0.027214	0.027214	NC_043967.1:39732366	NC_043967.1	39732366	56468880	594791240	634523606	0.00372095880753806	2.42934513776077	0.00191123992422769	9.63288661858604
8e-06	0.024983	0.024975	0.024975	NC_043967.1:39898351	NC_043967.1	39898351	56468880	594791240	634689591	0.00967751747199626	2.01423603592379	0.00566141024359428	7.65503469840404
8e-06	0.029489	0.029481	0.029481	NC_043967.1:40635604	NC_043967.1	40635604	56468880	594791240	635426844	2.20062192312333e-05	4.65745456480937	7.9802893216534e-06	19.9425839171009
8e-06	0.009805	0.009797	0.009797	NC_043967.1:40635605	NC_043967.1	40635605	56468880	594791240	635426845	0.0341676858415676	1.46638443472982	0.0219962330976874	5.24608295383908
8e-06	0.018719	0.018711	0.018711	NC_043967.1:40635630	NC_043967.1	40635630	56468880	594791240	635426870	0.00151290509013982	2.82018831594339	0.000726189932070145	11.4209899108644
4e-06	0.027775	0.027771	0.027771	NC_043967.1:40635713	NC_043967.1	40635713	56468880	594791240	635426953	5.98326129827466e-06	5.22306203043209	2.03877502691682e-06	22.5581525093295
4e-06	0.02476	0.024756	0.024756	NC_043967.1:40635727	NC_043967.1	40635727	56468880	594791240	635426967	4.02184238170564e-05	4.39557495365395	1.50774117912715e-05	18.7277270276159
4e-06	0.019222	0.019218	0.019218	NC_043967.1:40635742	NC_043967.1	40635742	56468880	594791240	635426982	0.00100904013266342	2.99609156017771	0.000469718662292926	12.2321965935806
3e-06	0.099417	0.099414	0.099414	NC_043967.1:40739081	NC_043967.1	40739081	56468880	594791240	635530321	6.1450229552468e-08	7.21147649043117	1.70192888030963e-08	31.8079705179463
8e-06	0.091059	0.091051	0.091051	NC_043967.1:40797695	NC_043967.1	40797695	56468880	594791240	635588935	6.64497953511786e-07	6.17750635223804	2.03358433442281e-07	27.0009220368288
8e-06	0.029599	0.029591	0.029591	NC_043967.1:41032193	NC_043967.1	41032193	56468880	594791240	635823433	0.00885786042313153	2.05267116735013	0.00510971150290723	7.84019426894928
8e-06	0.027513	0.027505	0.027505	NC_043967.1:41032240	NC_043967.1	41032240	56468880	594791240	635823480	0.0132306973141587	1.87841726603845	0.00808162710905099	7.01529600445315
2e-06	0.051141	0.051139	0.051139	NC_043967.1:41032359	NC_043967.1	41032359	56468880	594791240	635823599	0.000128572436444745	3.89085212614746	5.19062810584874e-05	16.3771848525896
4e-06	0.046008	0.046004	0.046004	NC_043967.1:41391380	NC_043967.1	41391380	56468880	594791240	636182620	1.0613375446971e-23	22.9741464723798	1.27801454666587e-24	104.910152328235
3e-06	0.090161	0.090158	0.090158	NC_043967.1:41391384	NC_043967.1	41391384	56468880	594791240	636182624	3.65308987503163e-48	47.43733964294	2.23393653276336e-49	218.199751696119
8e-06	0.03361	0.033602	0.033602	NC_043967.1:41430022	NC_043967.1	41430022	56468880	594791240	636221262	0.00231497945705569	2.63545285852376	0.00114356901913992	10.5793655048872
8e-06	0.103425	0.103417	0.103417	NC_043967.1:41430221	NC_043967.1	41430221	56468880	594791240	636221461	2.03703530088818e-10	9.69100144481029	4.62134288269284e-11	43.3312889874195
8e-06	0.024552	0.024544	0.024544	NC_043967.1:41430434	NC_043967.1	41430434	56468880	594791240	636221674	0.00687873485660836	2.16249143027	0.00380959254756205	8.37241397763608
8e-06	0.105035	0.105027	0.105027	NC_043967.1:41430461	NC_043967.1	41430461	56468880	594791240	636221701	1.30073587650474e-09	8.88581088101091	3.14065463472729e-10	39.5851309310904
8e-06	0.173216	0.173208	0.173208	NC_043967.1:41833895	NC_043967.1	41833895	56468880	594791240	636625135	3.27613037243384e-16	15.4846388239745	5.35981571715148e-17	70.1995686516456
3e-06	0.024225	0.024222	0.024222	NC_043967.1:41833986	NC_043967.1	41833986	56468880	594791240	636625226	0.00340013981252647	2.46850322455764	0.00173090806925827	9.81503685961247
0.999997	0.381652	0.618345	-0.618345	NC_043967.1:41833997	NC_043967.1	41833997	56468880	594791240	636625237	1.15682928541582e-71	70.9367307256395	4.53314725946911e-73	326.907259588392
8e-06	0.498062	0.498054	0.498054	NC_043967.1:41834457	NC_043967.1	41834457	56468880	594791240	636625697	1.69910130123205e-51	50.7697807275144	9.70637583623022e-53	233.614726550639
8e-06	0.18351	0.183502	0.183502	NC_043967.1:42840255	NC_043967.1	42840255	56468880	594791240	637631495	2.86371496367156e-28	27.5430702111774	2.90612561167743e-29	126.111984644096
8e-06	0.064504	0.064496	0.064496	NC_043967.1:42840338	NC_043967.1	42840338	56468880	594791240	637631578	5.25368965856134e-18	17.2795355850625	7.9006385581983e-19	78.524645515516
1.4e-05	0.040268	0.040254	0.040254	NC_043967.1:42840351	NC_043967.1	42840351	56468880	594791240	637631591	1.98114143019456e-10	9.70308451983722	4.49060036930594e-11	43.3874455159302
9e-06	0.112753	0.112744	0.112744	NC_043967.1:42840360	NC_043967.1	42840360	56468880	594791240	637631600	3.77840988186637e-32	31.4226909315976	3.38558444339781e-33	144.09585489533
4e-06	0.010728	0.010724	0.010724	NC_043967.1:42840399	NC_043967.1	42840399	56468880	594791240	637631639	0.00869940745448963	2.06051032761234	0.00500231060293073	7.87860305247658
8e-06	0.108809	0.108801	0.108801	NC_043967.1:43969138	NC_043967.1	43969138	56468880	594791240	638760378	2.68508778498337e-08	7.57104151111502	7.19243771049614e-09	33.4820594739929
8e-06	0.243273	0.243265	0.243265	NC_043967.1:43969140	NC_043967.1	43969140	56468880	594791240	638760380	5.83413309089526e-19	18.2340236677782	8.4502439585599e-20	82.9418641300841
8e-06	0.126113	0.126105	0.126105	NC_043967.1:44095000	NC_043967.1	44095000	56468880	594791240	638886240	1.43963183303971e-10	9.84174855882335	3.23097970281648e-11	44.031715572331
8e-06	0.040228	0.04022	0.04022	NC_043967.1:46077912	NC_043967.1	46077912	56468880	594791240	640869152	0.00162702675187672	2.78860530625372	0.000785213039830772	11.2758639363541
5e-06	0.026045	0.02604	0.02604	NC_043967.1:46199232	NC_043967.1	46199232	56468880	594791240	640990472	0.0084410052598607	2.07360582910743	0.00482876511014097	7.94247857469834
8e-06	0.084627	0.084619	0.084619	NC_043967.1:46416834	NC_043967.1	46416834	56468880	594791240	641208074	3.39690903499902e-06	5.46891608284058	1.1256629284054e-06	23.7002776942542
8e-06	0.302645	0.302637	0.302637	NC_043967.1:46678807	NC_043967.1	46678807	56468880	594791240	641470047	1.15379913209838e-22	21.9378697920593	1.44898638644896e-23	100.099930035844
3e-06	0.027455	0.027452	0.027452	NC_043967.1:46680202	NC_043967.1	46680202	56468880	594791240	641471442	0.00557061012265092	2.25409723599513	0.00299667375373397	8.80949249383088
8e-06	0.19694	0.196932	0.196932	NC_043967.1:47821887	NC_043967.1	47821887	56468880	594791240	642613127	1.41026954965025e-12	11.8506978712187	2.79642953141064e-13	53.3462611732644
8e-06	0.031739	0.031731	0.031731	NC_043967.1:47822144	NC_043967.1	47822144	56468880	594791240	642613384	0.0150070110872657	1.82370579660186	0.00928895353801286	6.76640938323829
8e-06	0.138769	0.138761	0.138761	NC_043967.1:48139718	NC_043967.1	48139718	56468880	594791240	642930958	1.33833946464998e-09	8.87343371547292	3.23510742274998e-10	39.527266004434
3e-06	0.028511	0.028508	0.028508	NC_043967.1:48141109	NC_043967.1	48141109	56468880	594791240	642932349	0.0108355019754418	1.96515096435205	0.00644195955333517	7.42232294288464
8e-06	0.076271	0.076263	0.076263	NC_043967.1:48263869	NC_043967.1	48263869	56468880	594791240	643055109	5.41005599115296e-07	6.26679824015721	1.63979383212613e-07	27.4170466729866
5e-06	0.012291	0.012286	0.012286	NC_043967.1:48263949	NC_043967.1	48263949	56468880	594791240	643055189	0.048557893615296	1.31374016071152	0.0319540477242293	4.6009605748193
7e-06	0.138906	0.138899	0.138899	NC_043967.1:48263977	NC_043967.1	48263977	56468880	594791240	643055217	9.68387952560681e-14	13.0139506221309	1.79725912376397e-14	58.7424056347495
8e-06	0.021517	0.021509	0.021509	NC_043967.1:48389345	NC_043967.1	48389345	56468880	594791240	643180585	0.00652040082530253	2.18572570628242	0.00358197548568205	8.48443630521864
8e-06	0.025579	0.025571	0.025571	NC_043967.1:48389383	NC_043967.1	48389383	56468880	594791240	643180623	0.00701006777481069	2.15427778316258	0.00389347567097129	8.33283935236561
8e-06	0.041853	0.041845	0.041845	NC_043967.1:48389763	NC_043967.1	48389763	56468880	594791240	643181003	0.000686817670603675	3.16315853973863	0.000310692667064405	13.0048051712644
8e-06	0.076008	0.076	0.076	NC_043967.1:48389784	NC_043967.1	48389784	56468880	594791240	643181024	1.64494362872305e-06	5.7838489804824	5.25929074415551e-07	25.1663122214001
8e-06	0.088848	0.08884	0.08884	NC_043967.1:48389817	NC_043967.1	48389817	56468880	594791240	643181057	5.50955683957825e-08	7.25888333215836	1.51935845854387e-08	32.0283900157723
8e-06	0.108458	0.10845	0.10845	NC_043967.1:48389902	NC_043967.1	48389902	56468880	594791240	643181142	2.72960031783877e-09	8.56390093994266	6.75346147617549e-10	38.0906026126893
8e-06	0.10703	0.107022	0.107022	NC_043967.1:48862328	NC_043967.1	48862328	56468880	594791240	643653568	7.50963244664897e-10	9.1243813186947	1.77888197281345e-10	40.6955898312629
8e-06	0.067823	0.067815	0.067815	NC_043967.1:48862387	NC_043967.1	48862387	56468880	594791240	643653627	7.3123698134482e-06	5.13594185284882	2.51528514381183e-06	22.1547831407938
8e-06	0.081699	0.081691	0.081691	NC_043967.1:48862405	NC_043967.1	48862405	56468880	594791240	643653645	9.92479286668812e-07	6.00327854832234	3.09527073029029e-07	26.1893364017088
3e-06	0.130574	0.130571	0.130571	NC_043967.1:49100175	NC_043967.1	49100175	56468880	594791240	643891415	1.54697664999905e-09	8.81051624147393	3.75553175332615e-10	39.2359915325856
8e-06	0.030537	0.030529	0.030529	NC_043967.1:49211597	NC_043967.1	49211597	56468880	594791240	644002837	0.0139435148998461	1.85562773490443	0.00856450016920025	6.91146059270482
8e-06	0.030962	0.030954	0.030954	NC_043967.1:49211624	NC_043967.1	49211624	56468880	594791240	644002864	0.0174324407179515	1.7586418030145	0.0109201826483341	6.47826012155847
8e-06	0.036184	0.036176	0.036176	NC_043967.1:49213078	NC_043967.1	49213078	56468880	594791240	644004318	0.000816625485938941	3.08797707037196	0.000374283299079211	12.6563945932999
8e-06	0.112976	0.112968	0.112968	NC_043967.1:49213142	NC_043967.1	49213142	56468880	594791240	644004382	2.93739884642966e-08	7.53203708002023	7.9025984768646e-09	33.2989330599125
1e-06	0.11962	0.119619	0.119619	NC_043967.1:49223536	NC_043967.1	49223536	56468880	594791240	644014776	2.74370035391773e-12	11.5616633207153	5.52980657256404e-13	52.0071798537215
3e-06	0.132483	0.13248	0.13248	NC_043967.1:49223539	NC_043967.1	49223539	56468880	594791240	644014779	3.10767472172963e-13	12.5075644448102	5.94059776221699e-14	56.3908564687492
8e-06	0.419892	0.419884	0.419884	NC_043967.1:49223686	NC_043967.1	49223686	56468880	594791240	644014926	1.05761567965375e-48	47.9756721191892	6.40182833624029e-50	220.688047060407
8e-06	0.128559	0.128551	0.128551	NC_043967.1:49223718	NC_043967.1	49223718	56468880	594791240	644014958	5.52150433062274e-15	14.2579425828719	9.5958158454367e-16	64.5117548877083
8e-06	0.078061	0.078053	0.078053	NC_043967.1:49223720	NC_043967.1	49223720	56468880	594791240	644014960	2.12055667433242e-09	8.67355011602628	5.1975874753044e-10	38.6016158720693
1e-06	0.048295	0.048294	0.048294	NC_043967.1:49223739	NC_043967.1	49223739	56468880	594791240	644014979	3.14967816716937e-07	6.50173381997644	9.31113238117831e-08	28.5121712579808
3e-06	0.088168	0.088165	0.088165	NC_043967.1:49223788	NC_043967.1	49223788	56468880	594791240	644015028	3.74292408673725e-09	8.42678898107298	9.35731021684313e-10	37.454447008183
5e-06	0.025008	0.025003	0.025003	NC_043967.1:49223870	NC_043967.1	49223870	56468880	594791240	644015110	0.00718978220599987	2.14328426513381	0.0040084768749632	8.27997102054813
8e-06	0.028945	0.028937	0.028937	NC_043967.1:49386645	NC_043967.1	49386645	56468880	594791240	644177885	0.00918894588335564	2.03673430616549	0.00533380816606669	7.76263527430234
8e-06	0.095547	0.095539	0.095539	NC_043967.1:49470604	NC_043967.1	49470604	56468880	594791240	644261844	5.16938940183412e-06	5.2865607518915	1.74847750068994e-06	22.8533122516176
1e-06	0.182951	0.18295	0.18295	NC_043967.1:49470633	NC_043967.1	49470633	56468880	594791240	644261873	1.57387307997333e-10	9.80303029287256	3.54320895153523e-11	43.8511610639503
7.1e-05	0.293423	0.293352	0.293352	NC_043967.1:49494953	NC_043967.1	49494953	56468880	594791240	644286193	5.65598979913552e-20	19.2474913824826	7.85632217899999e-21	87.6389249398376
8e-06	0.237277	0.237269	0.237269	NC_043967.1:49703655	NC_043967.1	49703655	56468880	594791240	644494895	4.08386637466731e-18	17.3889284765984	6.12011681384021e-19	79.0291195958015
1e-05	0.096618	0.096608	0.096608	NC_043967.1:50128192	NC_043967.1	50128192	56468880	594791240	644919432	6.35037420626049e-08	7.19720068243626	1.76306358728129e-08	31.7394279876732
3e-06	0.100469	0.100466	0.100466	NC_043967.1:50128233	NC_043967.1	50128233	56468880	594791240	644919473	1.08104743754227e-09	8.96615524831235	2.59060269547204e-10	39.9611821010875
8e-06	0.256652	0.256644	0.256644	NC_043967.1:50197617	NC_043967.1	50197617	56468880	594791240	644988857	1.56817149119546e-24	23.8046064457285	1.82597445774325e-25	108.766259771515
8e-06	0.036354	0.036346	0.036346	NC_043967.1:50197878	NC_043967.1	50197878	56468880	594791240	644989118	1.14733539289087e-05	4.94030960913457	4.03009967048636e-06	21.2504774777223
7e-06	0.031806	0.031799	0.031799	NC_043967.1:50217688	NC_043967.1	50217688	56468880	594791240	645008928	0.0105410518659243	1.97711604977115	0.00623835186091641	7.48013140935356
8e-06	0.033548	0.03354	0.03354	NC_043967.1:50321212	NC_043967.1	50321212	56468880	594791240	645112452	0.00594242383585773	2.2260363759235	0.00322548221524889	8.67531995636545
0.999991	0.243948	0.756043	-0.756043	NC_043967.1:50376946	NC_043967.1	50376946	56468880	594791240	645168186	4.11702562908821e-90	89.3854164294473	1.24807953172836e-91	412.149482603816
8e-06	0.555263	0.555255	0.555255	NC_043967.1:50518720	NC_043967.1	50518720	56468880	594791240	645309960	2.54228709639796e-76	75.5947754068344	9.33047918044874e-78	348.425993720042
1.8e-05	0.089555	0.089537	0.089537	NC_043967.1:50518742	NC_043967.1	50518742	56468880	594791240	645309982	3.59360278286031e-10	9.44446992910396	8.29732557855532e-11	42.1864422993018
8e-06	0.053327	0.053319	0.053319	NC_043967.1:50699584	NC_043967.1	50699584	56468880	594791240	645490824	0.000381930979037913	3.41801511387186	0.000165512281940692	14.186974678444
8e-06	0.063406	0.063398	0.063398	NC_043967.1:50699830	NC_043967.1	50699830	56468880	594791240	645491070	2.35875579707279e-06	5.62731701946776	7.67574443854121e-07	24.4375622901875
8e-06	0.025978	0.02597	0.02597	NC_043967.1:50738056	NC_043967.1	50738056	56468880	594791240	645529296	0.0062299366208924	2.20551637153292	0.00340011748189247	8.57926951614969
8e-06	0.012778	0.01277	0.01277	NC_043967.1:50738145	NC_043967.1	50738145	56468880	594791240	645529385	0.0499482300120792	1.30147989701972	0.032967023297407	4.54749087385672
8e-06	0.041061	0.041053	0.041053	NC_043967.1:50738998	NC_043967.1	50738998	56468880	594791240	645530238	0.000725523366712971	3.13934859580918	0.000329824321489261	12.8929377157382
5e-06	0.049384	0.049379	0.049379	NC_043967.1:51231105	NC_043967.1	51231105	56468880	594791240	646022345	0.000988259357134836	3.00512906493562	0.000459406521550505	12.2736188997485
3e-06	0.020784	0.020781	0.020781	NC_043967.1:51730874	NC_043967.1	51730874	56468880	594791240	646522114	0.001634652721443	2.78657449816007	0.000789137090552494	11.2666099708164
4e-06	0.039362	0.039358	0.039358	NC_043967.1:51788405	NC_043967.1	51788405	56468880	594791240	646579645	0.00122240806452909	2.91278379361056	0.000576546254667197	11.8502170468794
3e-06	0.04108	0.041077	0.041077	NC_043967.1:51788416	NC_043967.1	51788416	56468880	594791240	646579656	0.00151377709466505	2.81993807046609	0.00072668372159413	11.419727004956
8e-06	0.216373	0.216365	0.216365	NC_043967.1:51889022	NC_043967.1	51889022	56468880	594791240	646680262	3.36932133865919e-16	15.4724575675432	5.5206502601925e-17	70.1412455351833
8e-06	0.285088	0.28508	0.28508	NC_043967.1:51889152	NC_043967.1	51889152	56468880	594791240	646680392	3.9932539812474e-29	28.3986730666786	3.93828273818978e-30	130.07880245809
8e-06	0.140784	0.140776	0.140776	NC_043967.1:51896785	NC_043967.1	51896785	56468880	594791240	646688025	3.52716097712565e-12	11.452574718988	7.17018784262621e-13	51.4971289945925
8e-06	0.024659	0.024651	0.024651	NC_043967.1:51896850	NC_043967.1	51896850	56468880	594791240	646688090	0.00723124459829285	2.14078694812008	0.00403525948311343	8.26788014173498
0.999991	0.257691	0.7423	-0.7423	NC_043967.1:51896855	NC_043967.1	51896855	56468880	594791240	646688095	4.65366428644139e-97	96.3322049497568	1.28587483513637e-98	444.251349533895
8e-06	0.028639	0.028631	0.028631	NC_043967.1:51897167	NC_043967.1	51897167	56468880	594791240	646688407	0.0122478158909008	1.91194135057292	0.00741507150998586	7.16956592256499
8e-06	0.101153	0.101145	0.101145	NC_043967.1:51903251	NC_043967.1	51903251	56468880	594791240	646694491	1.49615400665652e-06	5.82502370005537	4.7620109013178e-07	25.3578881448854
8e-06	0.021818	0.02181	0.02181	NC_043967.1:52172490	NC_043967.1	52172490	56468880	594791240	646963730	0.00477232073299518	2.32127037642476	0.00251790791481181	9.12753467468346
8e-06	0.075068	0.07506	0.07506	NC_043967.1:52172527	NC_043967.1	52172527	56468880	594791240	646963767	3.51462554152946e-08	7.45412093918198	9.5271469119732e-09	32.935421989492
8e-06	0.043478	0.04347	0.04347	NC_043967.1:52172536	NC_043967.1	52172536	56468880	594791240	646963776	1.25040328635547e-05	4.90294989355879	4.41077553252713e-06	21.077497262818
8e-06	0.028172	0.028164	0.028164	NC_043967.1:52172542	NC_043967.1	52172542	56468880	594791240	646963782	0.000626317170024902	3.20320568227146	0.000281436344766164	13.1900702711305
8e-06	0.035618	0.03561	0.03561	NC_043967.1:52172616	NC_043967.1	52172616	56468880	594791240	646963856	0.000285845867853217	3.54386808150294	0.000121529241600451	14.768807673846
8e-06	0.024476	0.024468	0.024468	NC_043967.1:52172618	NC_043967.1	52172618	56468880	594791240	646963858	0.00416161904997917	2.38073767714313	0.00216322703773269	9.4056085933694
5e-06	0.026436	0.026431	0.026431	NC_043967.1:52172681	NC_043967.1	52172681	56468880	594791240	646963921	0.0077259297613988	2.11204924446658	0.00435807403621693	8.12825213304263
8e-06	0.043369	0.043361	0.043361	NC_043967.1:52172737	NC_043967.1	52172737	56468880	594791240	646963977	0.0003736284539653	3.42756005714868	0.000161672942484637	14.2311394940433
8e-06	0.039828	0.03982	0.03982	NC_043967.1:52172765	NC_043967.1	52172765	56468880	594791240	646964005	0.000192793658294734	3.71490725576981	7.97398479851866e-05	15.5644501653719
8e-06	0.026063	0.026055	0.026055	NC_043967.1:52172774	NC_043967.1	52172774	56468880	594791240	646964014	0.00249256323691502	2.60335381472348	0.00123860152101746	10.4318568847118
8e-06	0.02572	0.025712	0.025712	NC_043967.1:52172780	NC_043967.1	52172780	56468880	594791240	646964020	0.00236853771681188	2.62551969513579	0.00117185057348776	10.5342085093088
8e-06	0.097408	0.0974	0.0974	NC_043967.1:52172825	NC_043967.1	52172825	56468880	594791240	646964065	4.05025370736648e-11	10.3925177717833	8.76394227307109e-12	46.5870070097568
1e-06	0.610651	0.61065	0.61065	NC_043967.1:52219114	NC_043967.1	52219114	56468880	594791240	647010354	6.69169005796663e-63	62.1744641826577	3.04621215241896e-64	286.387242890184
8e-06	0.073178	0.07317	0.07317	NC_043967.1:52219489	NC_043967.1	52219489	56468880	594791240	647010729	1.80500567092324e-06	5.74352142930026	5.80020210127703e-07	24.9775414269247
8e-06	0.244586	0.244578	0.244578	NC_043967.1:52219560	NC_043967.1	52219560	56468880	594791240	647010800	7.14063273131033e-18	17.1462633036942	1.08145702458345e-18	77.904482199497
8e-06	0.08924	0.089232	0.089232	NC_043967.1:53045694	NC_043967.1	53045694	56468880	594791240	647836934	2.26232009778456e-06	5.64544594633088	7.34843661620111e-07	24.5215234657432
8e-06	0.028549	0.028541	0.028541	NC_043967.1:53063141	NC_043967.1	53063141	56468880	594791240	647854381	0.018004306300276	1.74462360718723	0.0113048110501361	6.41676185137124
8e-06	0.031957	0.031949	0.031949	NC_043967.1:53063149	NC_043967.1	53063149	56468880	594791240	647854389	0.0106140209737478	1.97412005852179	0.00628781742066014	7.4659118609864
8e-06	0.024653	0.024645	0.024645	NC_043967.1:53063274	NC_043967.1	53063274	56468880	594791240	647854514	0.0103915627814769	1.9833191342201	0.00613542200702396	7.51009251768834
1e-06	0.315349	0.315348	0.315348	NC_043967.1:53066085	NC_043967.1	53066085	56468880	594791240	647857325	2.2460051367303e-22	21.6485892548194	2.85801418974154e-23	98.7546753079438
3e-06	0.12504	0.125037	0.125037	NC_043967.1:53066136	NC_043967.1	53066136	56468880	594791240	647857376	2.24015537808543e-09	8.64972185777975	5.50241922084645e-10	38.4903817377975
8e-06	0.025289	0.025281	0.025281	NC_043967.1:53066196	NC_043967.1	53066196	56468880	594791240	647857436	0.00934794846426605	2.02928369056164	0.0054405041479485	7.72686801799683
5e-06	0.052316	0.052311	0.052311	NC_043967.1:53066244	NC_043967.1	53066244	56468880	594791240	647857484	0.000217096964041084	3.66334624982713	9.04660592130248e-05	15.325932929987
1e-06	0.02845	0.028449	0.028449	NC_043967.1:53066292	NC_043967.1	53066292	56468880	594791240	647857532	0.0115061311250253	1.93907068101881	0.00689852487114463	7.29920184145491
3e-06	0.016427	0.016424	0.016424	NC_043967.1:53068467	NC_043967.1	53068467	56468880	594791240	647859707	0.0312741127548129	1.5048150023749	0.0200564947840415	5.40697043944354
8e-06	0.026692	0.026684	0.026684	NC_043967.1:53151759	NC_043967.1	53151759	56468880	594791240	647942999	0.0140853610305485	1.85123201686667	0.00866107603771872	6.89141338631023
5e-06	0.077037	0.077032	0.077032	NC_043967.1:53196361	NC_043967.1	53196361	56468880	594791240	647987601	4.19138352272324e-13	12.3776425982495	8.06011258382744e-14	55.7909648234152
6e-06	0.049648	0.049642	0.049642	NC_043967.1:53196401	NC_043967.1	53196401	56468880	594791240	647987641	5.8313313024389e-14	13.2342322837833	1.06761875152494e-14	59.7673126965344
6e-06	0.02966	0.029654	0.029654	NC_043967.1:53196403	NC_043967.1	53196403	56468880	594791240	647987643	3.21251467790789e-08	7.49315487937432	8.67388542146585e-09	33.1178480343344
3e-06	0.087047	0.087044	0.087044	NC_043967.1:53196421	NC_043967.1	53196421	56468880	594791240	647987661	1.05471518549461e-28	27.9768648010939	1.05461035345153e-29	128.123697330247
6e-06	0.064279	0.064273	0.064273	NC_043967.1:53196428	NC_043967.1	53196428	56468880	594791240	647987668	3.43172352246348e-21	20.4644877084414	4.56465958049572e-22	93.2690879359721
0.000993	0.204729	0.203736	0.203736	NC_043967.1:53196437	NC_043967.1	53196437	56468880	594791240	647987677	8.79133661091746e-19	18.055945090954	1.28230657752921e-19	82.1175235447763
5e-06	0.153218	0.153213	0.153213	NC_043967.1:53196440	NC_043967.1	53196440	56468880	594791240	647987680	9.79180081859703e-52	51.0091374293758	5.54748679713777e-53	234.728884423974
5e-06	0.128226	0.128221	0.128221	NC_043967.1:53196446	NC_043967.1	53196446	56468880	594791240	647987686	1.40789833983963e-45	44.8514287031773	9.08535927980203e-47	206.239466954085
4e-06	0.008649	0.008645	0.008645	NC_043967.1:53196475	NC_043967.1	53196475	56468880	594791240	647987715	0.00355842903143834	2.44874169122867	0.00181892829026241	9.72384258101295
5e-06	0.138343	0.138338	0.138338	NC_043967.1:53196476	NC_043967.1	53196476	56468880	594791240	647987716	2.48669425238584e-45	44.6043776094484	1.61396615327299e-46	205.095744295782
4e-06	0.017806	0.017802	0.017802	NC_043967.1:53196513	NC_043967.1	53196513	56468880	594791240	647987753	3.60215756983708e-05	4.44343729367806	1.34208206446022e-05	18.9497309243898
6e-06	0.008905	0.008899	0.008899	NC_043967.1:53196523	NC_043967.1	53196523	56468880	594791240	647987763	0.0106092571616155	1.97431502344129	0.0062845164863272	7.46685719827876
5e-06	0.209332	0.209327	0.209327	NC_043967.1:53196538	NC_043967.1	53196538	56468880	594791240	647987778	5.07108502570057e-52	51.2948991076767	2.85283185025994e-53	236.053370214018
5e-06	0.008816	0.008811	0.008811	NC_043967.1:53196543	NC_043967.1	53196543	56468880	594791240	647987783	0.0136326681226595	1.86541913774214	0.00835188928943867	6.95642194448438
4e-06	0.188206	0.188202	0.188202	NC_043967.1:53196550	NC_043967.1	53196550	56468880	594791240	647987790	4.26257525065995e-44	43.3703279409829	2.82060379000781e-45	199.401943868203
8e-06	0.0341	0.034092	0.034092	NC_043967.1:53196553	NC_043967.1	53196553	56468880	594791240	647987793	3.10655052904268e-07	6.5077215780541	9.1759184322459e-08	28.5404946328721
1.4e-05	0.172114	0.1721	0.1721	NC_043967.1:53196562	NC_043967.1	53196562	56468880	594791240	647987802	3.77712473735724e-30	29.4228386726119	3.59185378438181e-31	134.83275330253
8e-06	0.070075	0.070067	0.070067	NC_043967.1:53206977	NC_043967.1	53206977	56468880	594791240	647998217	5.2820332611512e-08	7.27719886835269	1.45412102425937e-08	32.1136492820285
8e-06	0.136583	0.136575	0.136575	NC_043967.1:53206978	NC_043967.1	53206978	56468880	594791240	647998218	6.01863205256865e-15	14.2205022063385	1.04732333426444e-15	64.3393621786792
8e-06	0.130606	0.130598	0.130598	NC_043967.1:53206993	NC_043967.1	53206993	56468880	594791240	647998233	2.90323537224407e-17	16.5371177534473	4.52034411153995e-18	75.079946302997
8e-06	0.03553	0.035522	0.035522	NC_043967.1:53207011	NC_043967.1	53207011	56468880	594791240	647998251	1.66921734725316e-05	4.7774871105544	5.96860094100311e-06	20.498243156436
5e-06	0.069763	0.069758	0.069758	NC_043967.1:53207034	NC_043967.1	53207034	56468880	594791240	647998274	3.56505351542872e-11	10.4479339465187	7.68128889580619e-12	46.8454074816427
8e-06	0.105222	0.105214	0.105214	NC_043967.1:53207055	NC_043967.1	53207055	56468880	594791240	647998295	2.09552150266331e-15	14.6787078784044	3.5631780247304e-16	66.4641364708714
7e-06	0.03069	0.030683	0.030683	NC_043967.1:53207059	NC_043967.1	53207059	56468880	594791240	647998299	4.04182468972731e-05	4.39342252751918	1.51553360918361e-05	18.7178969970302
5e-06	0.019848	0.019843	0.019843	NC_043967.1:53207074	NC_043967.1	53207074	56468880	594791240	647998314	0.0014352355460196	2.8430768181343	0.000685806071711481	11.5273254965474
5e-06	0.062152	0.062147	0.062147	NC_043967.1:53207093	NC_043967.1	53207093	56468880	594791240	647998333	8.37733595496669e-09	8.07689406776608	2.14795989213262e-09	35.8346288029225
2.5e-05	0.295371	0.295346	0.295346	NC_043967.1:53207182	NC_043967.1	53207182	56468880	594791240	647998422	7.62576136702784e-37	36.1177167892282	6.02572337420449e-38	165.829962439438
8e-06	0.031026	0.031018	0.031018	NC_043967.1:53211619	NC_043967.1	53211619	56468880	594791240	648002859	0.0232322927678168	1.63390792806996	0.0147496541153394	5.94612743147979
