era	allele_freq	allele_freq_bin_3	allele_freq_bin_5	chrpos	chromo	position	chr_len	chr_start	pos_cum	fdr	neg_log_10_fdr	p_value	test_statistic
Modern	0.020758	< 0.25	< 0.25	NC_043968.1:65698736	NC_043968.1	65698736	81197666	654270364	719969100	0.000454343276395144	3.34261589447642	0.000199286043010811	13.8378033801337
Historical	1e-06	< 0.25	< 0.25	NC_043968.1:65878134	NC_043968.1	65878134	81197666	654270364	720148498	0.000344906379765741	3.46229877237244	0.000148473266153009	14.3914710678298
Modern	0.02262	< 0.25	< 0.25	NC_043968.1:65878134	NC_043968.1	65878134	81197666	654270364	720148498	0.000344906379765741	3.46229877237244	0.000148473266153009	14.3914710678298
Historical	1e-06	< 0.25	< 0.25	NC_043968.1:65878159	NC_043968.1	65878159	81197666	654270364	720148523	1.59136929482961e-05	4.79822902582421	5.67640051368629e-06	20.5943292823515
Modern	0.036948	< 0.25	< 0.25	NC_043968.1:65878159	NC_043968.1	65878159	81197666	654270364	720148523	1.59136929482961e-05	4.79822902582421	5.67640051368629e-06	20.5943292823515
Historical	1e-06	< 0.25	< 0.25	NC_043968.1:65878170	NC_043968.1	65878170	81197666	654270364	720148534	9.86591791804549e-09	8.00586250207966	2.54443798010621e-09	35.5046395334911
Modern	0.072011	< 0.25	< 0.25	NC_043968.1:65878170	NC_043968.1	65878170	81197666	654270364	720148534	9.86591791804549e-09	8.00586250207966	2.54443798010621e-09	35.5046395334911
Historical	1e-06	< 0.25	< 0.25	NC_043968.1:65878174	NC_043968.1	65878174	81197666	654270364	720148538	0.00188543742260324	2.72458787719053	0.000918075532584561	10.9859027126502
Modern	0.023876	< 0.25	< 0.25	NC_043968.1:65878174	NC_043968.1	65878174	81197666	654270364	720148538	0.00188543742260324	2.72458787719053	0.000918075532584561	10.9859027126502
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:65878182	NC_043968.1	65878182	81197666	654270364	720148546	0.00580730533467466	2.2360253391676	0.00314218451601582	8.72301229419027
Modern	0.023457	< 0.25	< 0.25	NC_043968.1:65878182	NC_043968.1	65878182	81197666	654270364	720148546	0.00580730533467466	2.2360253391676	0.00314218451601582	8.72301229419027
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:65898611	NC_043968.1	65898611	81197666	654270364	720168975	2.20021889755623e-05	4.65753410950888	7.97828107843108e-06	19.9430651207344
Modern	0.027371	< 0.25	< 0.25	NC_043968.1:65898611	NC_043968.1	65898611	81197666	654270364	720168975	2.20021889755623e-05	4.65753410950888	7.97828107843108e-06	19.9430651207344
Historical	2e-04	< 0.25	< 0.25	NC_043968.1:65898640	NC_043968.1	65898640	81197666	654270364	720169004	8.78530142402279e-07	6.05624333325303	2.72679654327275e-07	26.4341294669792
Modern	0.068849	< 0.25	< 0.25	NC_043968.1:65898640	NC_043968.1	65898640	81197666	654270364	720169004	8.78530142402279e-07	6.05624333325303	2.72679654327275e-07	26.4341294669792
Historical	7e-06	< 0.25	< 0.25	NC_043968.1:65898652	NC_043968.1	65898652	81197666	654270364	720169016	0.000167500367424378	3.7759842359692	6.8670822038933e-05	15.8471240563164
Modern	0.020335	< 0.25	< 0.25	NC_043968.1:65898652	NC_043968.1	65898652	81197666	654270364	720169016	0.000167500367424378	3.7759842359692	6.8670822038933e-05	15.8471240563164
Historical	7e-06	< 0.25	< 0.25	NC_043968.1:65898655	NC_043968.1	65898655	81197666	654270364	720169019	2.15749555707169e-12	11.666050089954	4.32474820070006e-13	52.489863266511
Modern	0.060156	< 0.25	< 0.25	NC_043968.1:65898655	NC_043968.1	65898655	81197666	654270364	720169019	2.15749555707169e-12	11.666050089954	4.32474820070006e-13	52.489863266511
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:65898688	NC_043968.1	65898688	81197666	654270364	720169052	0.000422350946926369	3.37432652777603	0.000184329888475667	13.9844391019747
Modern	0.022259	< 0.25	< 0.25	NC_043968.1:65898688	NC_043968.1	65898688	81197666	654270364	720169052	0.000422350946926369	3.37432652777603	0.000184329888475667	13.9844391019747
Historical	4e-06	< 0.25	< 0.25	NC_043968.1:65982951	NC_043968.1	65982951	81197666	654270364	720253315	4.03250046324413e-06	5.39442557404827	1.3486090779943e-06	23.3526026920374
Modern	0.032622	< 0.25	< 0.25	NC_043968.1:65982951	NC_043968.1	65982951	81197666	654270364	720253315	4.03250046324413e-06	5.39442557404827	1.3486090779943e-06	23.3526026920374
Historical	4e-06	< 0.25	< 0.25	NC_043968.1:65982965	NC_043968.1	65982965	81197666	654270364	720253329	1.27957848715451e-09	8.89293307007951	3.08734397929387e-10	39.6185649339468
Modern	0.053033	< 0.25	< 0.25	NC_043968.1:65982965	NC_043968.1	65982965	81197666	654270364	720253329	1.27957848715451e-09	8.89293307007951	3.08734397929387e-10	39.6185649339468
Historical	7e-06	< 0.25	< 0.25	NC_043968.1:65982986	NC_043968.1	65982986	81197666	654270364	720253350	0.0164362047046278	1.78419845845807	0.0102552703541697	6.59000812289744
Modern	0.010594	< 0.25	< 0.25	NC_043968.1:65982986	NC_043968.1	65982986	81197666	654270364	720253350	0.0164362047046278	1.78419845845807	0.0102552703541697	6.59000812289744
Historical	7e-06	< 0.25	< 0.25	NC_043968.1:65983005	NC_043968.1	65983005	81197666	654270364	720253369	6.55296234041497e-09	8.18356232790789	1.66282803449751e-09	36.3334788222994
Modern	0.053185	< 0.25	< 0.25	NC_043968.1:65983005	NC_043968.1	65983005	81197666	654270364	720253369	6.55296234041497e-09	8.18356232790789	1.66282803449751e-09	36.3334788222994
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:65983008	NC_043968.1	65983008	81197666	654270364	720253372	8.37658192184025e-08	7.07693315980755	2.34870664958864e-08	31.1825269435316
Modern	0.046366	< 0.25	< 0.25	NC_043968.1:65983008	NC_043968.1	65983008	81197666	654270364	720253372	8.37658192184025e-08	7.07693315980755	2.34870664958864e-08	31.1825269435316
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:65995235	NC_043968.1	65995235	81197666	654270364	720265599	0.000990364455679414	3.00420495493472	0.000460434324762992	12.2694484881682
Modern	0.02183	< 0.25	< 0.25	NC_043968.1:65995235	NC_043968.1	65995235	81197666	654270364	720265599	0.000990364455679414	3.00420495493472	0.000460434324762992	12.2694484881682
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:65995270	NC_043968.1	65995270	81197666	654270364	720265634	6.2634536237296e-14	13.2031861338602	1.14813381826492e-14	59.6242210988537
Modern	0.073935	< 0.25	< 0.25	NC_043968.1:65995270	NC_043968.1	65995270	81197666	654270364	720265634	6.2634536237296e-14	13.2031861338602	1.14813381826492e-14	59.6242210988537
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:65995282	NC_043968.1	65995282	81197666	654270364	720265646	0.000313135923970222	3.5042671058514	0.000133947956845218	14.5854052827919
Modern	0.022231	< 0.25	< 0.25	NC_043968.1:65995282	NC_043968.1	65995282	81197666	654270364	720265646	0.000313135923970222	3.5042671058514	0.000133947956845218	14.5854052827919
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:65995289	NC_043968.1	65995289	81197666	654270364	720265653	1.45457371357859e-05	4.83726426507403	5.17001848698642e-06	20.773245968109
Modern	0.030754	< 0.25	< 0.25	NC_043968.1:65995289	NC_043968.1	65995289	81197666	654270364	720265653	1.45457371357859e-05	4.83726426507403	5.17001848698642e-06	20.773245968109
Historical	3e-06	< 0.25	< 0.25	NC_043968.1:65995311	NC_043968.1	65995311	81197666	654270364	720265675	9.3538311262561e-05	4.02901047509431	3.69839381972436e-05	17.0202163726058
Modern	0.021961	< 0.25	< 0.25	NC_043968.1:65995311	NC_043968.1	65995311	81197666	654270364	720265675	9.3538311262561e-05	4.02901047509431	3.69839381972436e-05	17.0202163726058
Historical	3e-06	< 0.25	< 0.25	NC_043968.1:65995312	NC_043968.1	65995312	81197666	654270364	720265676	4.27976463047085e-15	14.3685801147482	7.40270390436029e-16	65.023050999243
Modern	0.080398	< 0.25	< 0.25	NC_043968.1:65995312	NC_043968.1	65995312	81197666	654270364	720265676	4.27976463047085e-15	14.3685801147482	7.40270390436029e-16	65.023050999243
Historical	3e-06	< 0.25	< 0.25	NC_043968.1:65995319	NC_043968.1	65995319	81197666	654270364	720265683	4.61678625608172e-34	33.3356602315682	3.93259697988474e-35	152.947807825834
Modern	0.186531	< 0.25	< 0.25	NC_043968.1:65995319	NC_043968.1	65995319	81197666	654270364	720265683	4.61678625608172e-34	33.3356602315682	3.93259697988474e-35	152.947807825834
Historical	3e-06	< 0.25	< 0.25	NC_043968.1:65995322	NC_043968.1	65995322	81197666	654270364	720265686	0.000161257484033455	3.79248012041978	6.59631423854172e-05	15.923258121435
Modern	0.022041	< 0.25	< 0.25	NC_043968.1:65995322	NC_043968.1	65995322	81197666	654270364	720265686	0.000161257484033455	3.79248012041978	6.59631423854172e-05	15.923258121435
Historical	5e-06	< 0.25	< 0.25	NC_043968.1:65995325	NC_043968.1	65995325	81197666	654270364	720265689	0.000751707867829404	3.12395090414128	0.000342549711463161	12.8220962913998
Modern	0.018231	< 0.25	< 0.25	NC_043968.1:65995325	NC_043968.1	65995325	81197666	654270364	720265689	0.000751707867829404	3.12395090414128	0.000342549711463161	12.8220962913998
Historical	5e-06	< 0.25	< 0.25	NC_043968.1:65995328	NC_043968.1	65995328	81197666	654270364	720265692	2.76910382519532e-13	12.5576607604465	5.27412305439871e-14	56.6248453742641
Modern	0.073603	< 0.25	< 0.25	NC_043968.1:65995328	NC_043968.1	65995328	81197666	654270364	720265692	2.76910382519532e-13	12.5576607604465	5.27412305439871e-14	56.6248453742641
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:67222804	NC_043968.1	67222804	81197666	654270364	721493168	0.00953704080342412	2.0205863592693	0.00556998824778055	7.68441013950891
Modern	0.026883	< 0.25	< 0.25	NC_043968.1:67222804	NC_043968.1	67222804	81197666	654270364	721493168	0.00953704080342412	2.0205863592693	0.00556998824778055	7.68441013950891
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:67450299	NC_043968.1	67450299	81197666	654270364	721720663	6.80200748878505e-07	6.16736289425919	2.08518950375562e-07	26.9524844152798
Modern	0.085038	< 0.25	< 0.25	NC_043968.1:67450299	NC_043968.1	67450299	81197666	654270364	721720663	6.80200748878505e-07	6.16736289425919	2.08518950375562e-07	26.9524844152798
Historical	4e-06	< 0.25	< 0.25	NC_043968.1:67689879	NC_043968.1	67689879	81197666	654270364	721960243	0.000506400772296487	3.29550564066083	0.000223906553579259	13.6190114337577
Modern	0.068207	< 0.25	< 0.25	NC_043968.1:67689879	NC_043968.1	67689879	81197666	654270364	721960243	0.000506400772296487	3.29550564066083	0.000223906553579259	13.6190114337577
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:68586598	NC_043968.1	68586598	81197666	654270364	722856962	0.00136116992092659	2.86608765649067	0.000647979657715723	11.6328278997434
Modern	0.041955	< 0.25	< 0.25	NC_043968.1:68586598	NC_043968.1	68586598	81197666	654270364	722856962	0.00136116992092659	2.86608765649067	0.000647979657715723	11.6328278997434
Historical	5e-06	< 0.25	< 0.25	NC_043968.1:68715093	NC_043968.1	68715093	81197666	654270364	722985457	3.61027021510791e-10	9.44246029157399	8.3367063684022e-11	42.1771825175559
Modern	0.129828	< 0.25	< 0.25	NC_043968.1:68715093	NC_043968.1	68715093	81197666	654270364	722985457	3.61027021510791e-10	9.44246029157399	8.3367063684022e-11	42.1771825175559
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:68715125	NC_043968.1	68715125	81197666	654270364	722985489	3.37188340583601e-10	9.47212745097419	7.77031276854268e-11	42.3147796421131
Modern	0.126121	< 0.25	< 0.25	NC_043968.1:68715125	NC_043968.1	68715125	81197666	654270364	722985489	3.37188340583601e-10	9.47212745097419	7.77031276854268e-11	42.3147796421131
Historical	3e-06	< 0.25	< 0.25	NC_043968.1:68715141	NC_043968.1	68715141	81197666	654270364	722985505	7.32045652198024e-05	4.13546183440683	2.84912808129849e-05	17.5159145393594
Modern	0.059989	< 0.25	< 0.25	NC_043968.1:68715141	NC_043968.1	68715141	81197666	654270364	722985505	7.32045652198024e-05	4.13546183440683	2.84912808129849e-05	17.5159145393594
Historical	5e-06	< 0.25	< 0.25	NC_043968.1:68715279	NC_043968.1	68715279	81197666	654270364	722985643	0.00123077336060519	2.90982191238182	0.000580766974403454	11.8366344954921
Modern	0.039544	< 0.25	< 0.25	NC_043968.1:68715279	NC_043968.1	68715279	81197666	654270364	722985643	0.00123077336060519	2.90982191238182	0.000580766974403454	11.8366344954921
Historical	5e-06	< 0.25	< 0.25	NC_043968.1:68715287	NC_043968.1	68715287	81197666	654270364	722985651	0.00113036822008159	2.94678006102965	0.000530355151863148	12.0057903558143
Modern	0.038638	< 0.25	< 0.25	NC_043968.1:68715287	NC_043968.1	68715287	81197666	654270364	722985651	0.00113036822008159	2.94678006102965	0.000530355151863148	12.0057903558143
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:68715332	NC_043968.1	68715332	81197666	654270364	722985696	0.0242851316733892	1.61465953745052	0.0154458361572426	5.86488860905191
Modern	0.022864	< 0.25	< 0.25	NC_043968.1:68715332	NC_043968.1	68715332	81197666	654270364	722985696	0.0242851316733892	1.61465953745052	0.0154458361572426	5.86488860905191
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:68716717	NC_043968.1	68716717	81197666	654270364	722987081	0.0068530996322188	2.16411295424589	0.00379267058465305	8.38050485444953
Modern	0.023837	< 0.25	< 0.25	NC_043968.1:68716717	NC_043968.1	68716717	81197666	654270364	722987081	0.0068530996322188	2.16411295424589	0.00379267058465305	8.38050485444953
Historical	2e-06	< 0.25	< 0.25	NC_043968.1:69650328	NC_043968.1	69650328	81197666	654270364	723920692	0.0383810969312727	1.41588261729229	0.0248536772196841	5.03405259435899
Modern	0.012483	< 0.25	< 0.25	NC_043968.1:69650328	NC_043968.1	69650328	81197666	654270364	723920692	0.0383810969312727	1.41588261729229	0.0248536772196841	5.03405259435899
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:69699931	NC_043968.1	69699931	81197666	654270364	723970295	0.0162018607338299	1.79043510520869	0.0100977803132373	6.61756492736257
Modern	0.027394	< 0.25	< 0.25	NC_043968.1:69699931	NC_043968.1	69699931	81197666	654270364	723970295	0.0162018607338299	1.79043510520869	0.0100977803132373	6.61756492736257
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:69699997	NC_043968.1	69699997	81197666	654270364	723970361	0.00190450226013633	2.72021850761099	0.000927926655321368	10.9661235996867
Modern	0.044814	< 0.25	< 0.25	NC_043968.1:69699997	NC_043968.1	69699997	81197666	654270364	723970361	0.00190450226013633	2.72021850761099	0.000927926655321368	10.9661235996867
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:69699998	NC_043968.1	69699998	81197666	654270364	723970362	6.43201088017291e-10	9.19165322962107	1.51514419898716e-10	41.0091986863322
Modern	0.1469	< 0.25	< 0.25	NC_043968.1:69699998	NC_043968.1	69699998	81197666	654270364	723970362	6.43201088017291e-10	9.19165322962107	1.51514419898716e-10	41.0091986863322
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:70065421	NC_043968.1	70065421	81197666	654270364	724335785	0.00732969705401214	2.1349139749482	0.00409923931353433	8.23932416793805
Modern	0.02713	< 0.25	< 0.25	NC_043968.1:70065421	NC_043968.1	70065421	81197666	654270364	724335785	0.00732969705401214	2.1349139749482	0.00409923931353433	8.23932416793805
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:70119923	NC_043968.1	70119923	81197666	654270364	724390287	1.67972562180085e-05	4.77476165319652	6.00826218214474e-06	20.4855664280852
Modern	0.076376	< 0.25	< 0.25	NC_043968.1:70119923	NC_043968.1	70119923	81197666	654270364	724390287	1.67972562180085e-05	4.77476165319652	6.00826218214474e-06	20.4855664280852
Historical	3e-06	< 0.25	< 0.25	NC_043968.1:70646239	NC_043968.1	70646239	81197666	654270364	724916603	1.17996721525432e-12	11.9281300591616	2.32920672845152e-13	53.7054127069462
Modern	0.115903	< 0.25	< 0.25	NC_043968.1:70646239	NC_043968.1	70646239	81197666	654270364	724916603	1.17996721525432e-12	11.9281300591616	2.32920672845152e-13	53.7054127069462
Historical	0.999991	> 0.75	> 0.75	NC_043968.1:71009355	NC_043968.1	71009355	81197666	654270364	725279719	8.80323843342336e-136	135.055357535231	1.47872706018144e-137	623.236247587981
Modern	0.024733	< 0.25	< 0.25	NC_043968.1:71009355	NC_043968.1	71009355	81197666	654270364	725279719	8.80323843342336e-136	135.055357535231	1.47872706018144e-137	623.236247587981
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:72154497	NC_043968.1	72154497	81197666	654270364	726424861	0.0112834760495195	1.94755708860011	0.00674810410396173	7.33882214366702
Modern	0.017555	< 0.25	< 0.25	NC_043968.1:72154497	NC_043968.1	72154497	81197666	654270364	726424861	0.0112834760495195	1.94755708860011	0.00674810410396173	7.33882214366702
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:72235355	NC_043968.1	72235355	81197666	654270364	726505719	0.00493249193660672	2.30693361603828	0.00261369124709617	9.05925028473066
Modern	0.027432	< 0.25	< 0.25	NC_043968.1:72235355	NC_043968.1	72235355	81197666	654270364	726505719	0.00493249193660672	2.30693361603828	0.00261369124709617	9.05925028473066
Historical	7e-06	< 0.25	< 0.25	NC_043968.1:72361069	NC_043968.1	72361069	81197666	654270364	726631433	0.00364605024233778	2.43817735108979	0.0018691398108953	9.67380325679376
Modern	0.025751	< 0.25	< 0.25	NC_043968.1:72361069	NC_043968.1	72361069	81197666	654270364	726631433	0.00364605024233778	2.43817735108979	0.0018691398108953	9.67380325679376
Historical	4e-06	< 0.25	< 0.25	NC_043968.1:72361291	NC_043968.1	72361291	81197666	654270364	726631655	7.14932843374032e-05	4.14573475137636	2.77701774366933e-05	17.5646582424351
Modern	0.032545	< 0.25	< 0.25	NC_043968.1:72361291	NC_043968.1	72361291	81197666	654270364	726631655	7.14932843374032e-05	4.14573475137636	2.77701774366933e-05	17.5646582424351
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:72361425	NC_043968.1	72361425	81197666	654270364	726631789	1.75557319794793e-15	14.7555810580801	2.97772156077739e-16	66.8179643930887
Modern	0.125198	< 0.25	< 0.25	NC_043968.1:72361425	NC_043968.1	72361425	81197666	654270364	726631789	1.75557319794793e-15	14.7555810580801	2.97772156077739e-16	66.8179643930887
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:72361441	NC_043968.1	72361441	81197666	654270364	726631805	3.66967865934848e-13	12.4353719636994	7.03589119757799e-14	56.0581508406905
Modern	0.088923	< 0.25	< 0.25	NC_043968.1:72361441	NC_043968.1	72361441	81197666	654270364	726631805	3.66967865934848e-13	12.4353719636994	7.03589119757799e-14	56.0581508406905
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:72361534	NC_043968.1	72361534	81197666	654270364	726631898	0.000459529392321267	3.33768670513817	0.000201800590162353	13.8142432188505
Modern	0.051284	< 0.25	< 0.25	NC_043968.1:72361534	NC_043968.1	72361534	81197666	654270364	726631898	0.000459529392321267	3.33768670513817	0.000201800590162353	13.8142432188505
Historical	1e-06	< 0.25	< 0.25	NC_043968.1:72628573	NC_043968.1	72628573	81197666	654270364	726898937	0.0128553582299148	1.89091581671793	0.00782936164931946	7.0720959011797
Modern	0.030473	< 0.25	< 0.25	NC_043968.1:72628573	NC_043968.1	72628573	81197666	654270364	726898937	0.0128553582299148	1.89091581671793	0.00782936164931946	7.0720959011797
Historical	0.999991	> 0.75	> 0.75	NC_043968.1:72628702	NC_043968.1	72628702	81197666	654270364	726899066	4.5608988334532e-93	92.3409495608571	1.32824108756763e-94	425.808045288283
Modern	0.062168	< 0.25	< 0.25	NC_043968.1:72628702	NC_043968.1	72628702	81197666	654270364	726899066	4.5608988334532e-93	92.3409495608571	1.32824108756763e-94	425.808045288283
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:73568028	NC_043968.1	73568028	81197666	654270364	727838392	0.00720568552828523	2.14232469535119	0.00401931290972435	8.27506927267589
Modern	0.024348	< 0.25	< 0.25	NC_043968.1:73568028	NC_043968.1	73568028	81197666	654270364	727838392	0.00720568552828523	2.14232469535119	0.00401931290972435	8.27506927267589
Historical	3e-06	< 0.25	< 0.25	NC_043968.1:73568040	NC_043968.1	73568040	81197666	654270364	727838404	1.76768016632555e-19	18.7525963109096	2.50323259812378e-20	85.3471441998025
Modern	0.201726	< 0.25	< 0.25	NC_043968.1:73568040	NC_043968.1	73568040	81197666	654270364	727838404	1.76768016632555e-19	18.7525963109096	2.50323259812378e-20	85.3471441998025
Historical	5e-06	< 0.25	< 0.25	NC_043968.1:73610546	NC_043968.1	73610546	81197666	654270364	727880910	0.0218995755982671	1.65956430146658	0.0138779663175282	6.05360096883292
Modern	0.018883	< 0.25	< 0.25	NC_043968.1:73610546	NC_043968.1	73610546	81197666	654270364	727880910	0.0218995755982671	1.65956430146658	0.0138779663175282	6.05360096883292
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:74120355	NC_043968.1	74120355	81197666	654270364	728390719	1.37300121773553e-08	7.86232907758073	3.58057046519591e-09	34.839381572443
Modern	0.102572	< 0.25	< 0.25	NC_043968.1:74120355	NC_043968.1	74120355	81197666	654270364	728390719	1.37300121773553e-08	7.86232907758073	3.58057046519591e-09	34.839381572443
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:74120435	NC_043968.1	74120435	81197666	654270364	728390799	3.79553623629302e-05	4.42072685797371	1.41799739868466e-05	18.8447649743671
Modern	0.042773	< 0.25	< 0.25	NC_043968.1:74120435	NC_043968.1	74120435	81197666	654270364	728390799	3.79553623629302e-05	4.42072685797371	1.41799739868466e-05	18.8447649743671
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:74122440	NC_043968.1	74122440	81197666	654270364	728392804	1.4497503780181e-13	12.8387067693387	2.7194527392055e-14	57.9275955551448
Modern	0.122393	< 0.25	< 0.25	NC_043968.1:74122440	NC_043968.1	74122440	81197666	654270364	728392804	1.4497503780181e-13	12.8387067693387	2.7194527392055e-14	57.9275955551448
Historical	1e-06	< 0.25	< 0.25	NC_043968.1:74285673	NC_043968.1	74285673	81197666	654270364	728556037	0.00021740891708727	3.66272264717532	9.06176616445151e-05	15.3227697222871
Modern	0.021811	< 0.25	< 0.25	NC_043968.1:74285673	NC_043968.1	74285673	81197666	654270364	728556037	0.00021740891708727	3.66272264717532	9.06176616445151e-05	15.3227697222871
Historical	1e-06	< 0.25	< 0.25	NC_043968.1:74285685	NC_043968.1	74285685	81197666	654270364	728556049	2.77921891719507e-34	33.5560772427925	2.35215675180559e-35	153.969170900705
Modern	0.213813	< 0.25	< 0.25	NC_043968.1:74285685	NC_043968.1	74285685	81197666	654270364	728556049	2.77921891719507e-34	33.5560772427925	2.35215675180559e-35	153.969170900705
Historical	1e-06	< 0.25	< 0.25	NC_043968.1:74285687	NC_043968.1	74285687	81197666	654270364	728556051	5.72388040281683e-39	38.2423094491504	4.28963902566732e-40	175.663024262363
Modern	0.240291	< 0.25	< 0.25	NC_043968.1:74285687	NC_043968.1	74285687	81197666	654270364	728556051	5.72388040281683e-39	38.2423094491504	4.28963902566732e-40	175.663024262363
Historical	1e-06	< 0.25	< 0.25	NC_043968.1:74285690	NC_043968.1	74285690	81197666	654270364	728556054	3.44617027440505e-15	14.4626632679769	5.9300092312531e-16	65.4601811327227
Modern	0.097559	< 0.25	< 0.25	NC_043968.1:74285690	NC_043968.1	74285690	81197666	654270364	728556054	3.44617027440505e-15	14.4626632679769	5.9300092312531e-16	65.4601811327227
Historical	1e-06	< 0.25	< 0.25	NC_043968.1:74285695	NC_043968.1	74285695	81197666	654270364	728556059	0.000370906343195686	3.43073573935587	0.00016039367584322	14.2460901288486
Modern	0.022405	< 0.25	< 0.25	NC_043968.1:74285695	NC_043968.1	74285695	81197666	654270364	728556059	0.000370906343195686	3.43073573935587	0.00016039367584322	14.2460901288486
Historical	1e-06	< 0.25	< 0.25	NC_043968.1:74285705	NC_043968.1	74285705	81197666	654270364	728556069	2.86547293674864e-09	8.54280368892539	7.10316022686721e-10	37.9921016767032
Modern	0.067453	< 0.25	< 0.25	NC_043968.1:74285705	NC_043968.1	74285705	81197666	654270364	728556069	2.86547293674864e-09	8.54280368892539	7.10316022686721e-10	37.9921016767032
Historical	4e-06	< 0.25	< 0.25	NC_043968.1:74285736	NC_043968.1	74285736	81197666	654270364	728556100	4.90317732722815e-16	15.3095223998715	8.10332780126092e-17	69.3842474690466
Modern	0.103466	< 0.25	< 0.25	NC_043968.1:74285736	NC_043968.1	74285736	81197666	654270364	728556100	4.90317732722815e-16	15.3095223998715	8.10332780126092e-17	69.3842474690466
Historical	4e-06	< 0.25	< 0.25	NC_043968.1:74285757	NC_043968.1	74285757	81197666	654270364	728556121	1.53874578320055e-09	8.81283312420538	3.73483471083962e-10	39.2467817123355
Modern	0.062263	< 0.25	< 0.25	NC_043968.1:74285757	NC_043968.1	74285757	81197666	654270364	728556121	1.53874578320055e-09	8.81283312420538	3.73483471083962e-10	39.2467817123355
Historical	4e-06	< 0.25	< 0.25	NC_043968.1:74285763	NC_043968.1	74285763	81197666	654270364	728556127	2.85010227627252e-10	9.54513955500068	6.53390408530223e-11	42.6537501733882
Modern	0.071781	< 0.25	< 0.25	NC_043968.1:74285763	NC_043968.1	74285763	81197666	654270364	728556127	2.85010227627252e-10	9.54513955500068	6.53390408530223e-11	42.6537501733882
Historical	6e-06	< 0.25	< 0.25	NC_043968.1:75686776	NC_043968.1	75686776	81197666	654270364	729957140	0.0135603596963603	1.8677287904046	0.0083035469634581	6.96680839967237
Modern	0.030233	< 0.25	< 0.25	NC_043968.1:75686776	NC_043968.1	75686776	81197666	654270364	729957140	0.0135603596963603	1.8677287904046	0.0083035469634581	6.96680839967237
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:75686789	NC_043968.1	75686789	81197666	654270364	729957153	3.35430391553834e-16	15.4743975908469	5.49271016881961e-17	70.1512543847304
Modern	0.250447	0.25–0.75	0.25–0.75	NC_043968.1:75686789	NC_043968.1	75686789	81197666	654270364	729957153	3.35430391553834e-16	15.4743975908469	5.49271016881961e-17	70.1512543847304
Historical	8e-06	< 0.25	< 0.25	NC_043968.1:75686797	NC_043968.1	75686797	81197666	654270364	729957161	0.0137092349598713	1.86298678021974	0.00840322552405589	6.94545936923529
Modern	0.02706	< 0.25	< 0.25	NC_043968.1:75686797	NC_043968.1	75686797	81197666	654270364	729957161	0.0137092349598713	1.86298678021974	0.00840322552405589	6.94545936923529
Historical	4e-06	< 0.25	< 0.25	NC_043968.1:75686823	NC_043968.1	75686823	81197666	654270364	729957187	0.00215897589403882	2.66575220673681	0.00106092603321021	10.7180992206126
Modern	0.042143	< 0.25	< 0.25	NC_043968.1:75686823	NC_043968.1	75686823	81197666	654270364	729957187	0.00215897589403882	2.66575220673681	0.00106092603321021	10.7180992206126
Historical	4e-06	< 0.25	< 0.25	NC_043968.1:75686834	NC_043968.1	75686834	81197666	654270364	729957198	3.93278885139099e-10	9.40529936992318	9.1146808510396e-11	42.002714354846
Modern	0.152117	< 0.25	< 0.25	NC_043968.1:75686834	NC_043968.1	75686834	81197666	654270364	729957198	3.93278885139099e-10	9.40529936992318	9.1146808510396e-11	42.002714354846
Historical	0.999991	> 0.75	> 0.75	NC_043968.1:76048159	NC_043968.1	76048159	81197666	654270364	730318523	2.95053527378128e-56	55.530099188984	1.52131018116891e-57	255.652407251665
Modern	0.390449	0.25–0.75	0.25–0.75	NC_043968.1:76048159	NC_043968.1	76048159	81197666	654270364	730318523	2.95053527378128e-56	55.530099188984	1.52131018116891e-57	255.652407251665
