region	chr	midPos	Nsites
(248,268)(2172244,2172380)(2130000,2180000)	NC_043966.1	2155000	22	0.046512
(248,268)(2172244,2172380)(2140000,2190000)	NC_043966.1	2165000	22	0.046512
(248,268)(2172244,2172380)(2150000,2200000)	NC_043966.1	2175000	22	0.046512
(248,268)(2172244,2172380)(2160000,2210000)	NC_043966.1	2185000	22	0.046512
(248,268)(2172244,2172380)(2170000,2220000)	NC_043966.1	2195000	22	0.046512
(269,277)(2229207,2229951)(2180000,2230000)	NC_043966.1	2205000	10	0.031962
(269,279)(2229207,2230228)(2190000,2240000)	NC_043966.1	2215000	12	0.031038
(269,279)(2229207,2230228)(2200000,2250000)	NC_043966.1	2225000	12	0.031038
(269,279)(2229207,2230228)(2210000,2260000)	NC_043966.1	2235000	12	0.031038
(269,279)(2229207,2230228)(2220000,2270000)	NC_043966.1	2245000	12	0.031038
(278,279)(2230212,2230228)(2230000,2280000)	NC_043966.1	2255000	3	0.018109
(280,281)(2280434,2287141)(2240000,2290000)	NC_043966.1	2265000	3	0.018351
(280,281)(2280434,2287141)(2250000,2300000)	NC_043966.1	2275000	3	0.018351
(280,281)(2280434,2287141)(2260000,2310000)	NC_043966.1	2285000	3	0.018351
(280,281)(2280434,2287141)(2270000,2320000)	NC_043966.1	2295000	3	0.018351
(280,281)(2280434,2287141)(2280000,2330000)	NC_043966.1	2305000	3	0.018351
(282,282)(2426635,2426635)(2380000,2430000)	NC_043966.1	2405000	2	0.010517
(282,282)(2426635,2426635)(2390000,2440000)	NC_043966.1	2415000	2	0.010517
(282,282)(2426635,2426635)(2400000,2450000)	NC_043966.1	2425000	2	0.010517
(282,282)(2426635,2426635)(2410000,2460000)	NC_043966.1	2435000	2	0.010517
(282,285)(2426635,2466302)(2420000,2470000)	NC_043966.1	2445000	5	0.011569
(283,285)(2466260,2466302)(2430000,2480000)	NC_043966.1	2455000	4	0.012486
(283,285)(2466260,2466302)(2440000,2490000)	NC_043966.1	2465000	4	0.012486
(283,285)(2466260,2466302)(2450000,2500000)	NC_043966.1	2475000	4	0.012486
(283,285)(2466260,2466302)(2460000,2510000)	NC_043966.1	2485000	4	0.012486
(286,286)(2513109,2513109)(2470000,2520000)	NC_043966.1	2495000	2	0.017318
(286,286)(2513109,2513109)(2480000,2530000)	NC_043966.1	2505000	2	0.017318
(286,286)(2513109,2513109)(2490000,2540000)	NC_043966.1	2515000	2	0.017318
(286,286)(2513109,2513109)(2500000,2550000)	NC_043966.1	2525000	2	0.017318
(286,286)(2513109,2513109)(2510000,2560000)	NC_043966.1	2535000	2	0.017318
(287,288)(2730224,2730229)(2690000,2740000)	NC_043966.1	2715000	3	0.024963
(287,288)(2730224,2730229)(2700000,2750000)	NC_043966.1	2725000	3	0.024963
(287,300)(2730224,2757430)(2710000,2760000)	NC_043966.1	2735000	15	0.027084
(287,300)(2730224,2757430)(2720000,2770000)	NC_043966.1	2745000	15	0.027084
(287,300)(2730224,2757430)(2730000,2780000)	NC_043966.1	2755000	15	0.027084
(289,300)(2756720,2757430)(2740000,2790000)	NC_043966.1	2765000	13	0.027105
(289,300)(2756720,2757430)(2750000,2800000)	NC_043966.1	2775000	13	0.027105
(301,307)(2800437,2803683)(2760000,2810000)	NC_043966.1	2785000	8	0.015300
(301,307)(2800437,2803683)(2770000,2820000)	NC_043966.1	2795000	8	0.015300
(301,307)(2800437,2803683)(2780000,2830000)	NC_043966.1	2805000	8	0.015300
(301,307)(2800437,2803683)(2790000,2840000)	NC_043966.1	2815000	8	0.015300
(301,318)(2800437,2848702)(2800000,2850000)	NC_043966.1	2825000	19	0.033613
(308,318)(2844979,2848702)(2810000,2860000)	NC_043966.1	2835000	12	0.038790
(308,318)(2844979,2848702)(2820000,2870000)	NC_043966.1	2845000	12	0.038790
(308,329)(2844979,2875921)(2830000,2880000)	NC_043966.1	2855000	23	0.034219
(308,329)(2844979,2875921)(2840000,2890000)	NC_043966.1	2865000	23	0.034219
(319,329)(2875236,2875921)(2850000,2900000)	NC_043966.1	2875000	12	0.028505
(319,329)(2875236,2875921)(2860000,2910000)	NC_043966.1	2885000	12	0.028505
(319,329)(2875236,2875921)(2870000,2920000)	NC_043966.1	2895000	12	0.028505
(330,340)(2998111,2998375)(2950000,3000000)	NC_043966.1	2975000	12	0.019403
(330,340)(2998111,2998375)(2960000,3010000)	NC_043966.1	2985000	12	0.019403
(330,340)(2998111,2998375)(2970000,3020000)	NC_043966.1	2995000	12	0.019403
(330,340)(2998111,2998375)(2980000,3030000)	NC_043966.1	3005000	12	0.019403
(330,340)(2998111,2998375)(2990000,3040000)	NC_043966.1	3015000	12	0.019403
(341,346)(3158520,3158913)(3110000,3160000)	NC_043966.1	3135000	7	0.013820
(341,346)(3158520,3158913)(3120000,3170000)	NC_043966.1	3145000	7	0.013820
(341,346)(3158520,3158913)(3130000,3180000)	NC_043966.1	3155000	7	0.013820
(341,346)(3158520,3158913)(3140000,3190000)	NC_043966.1	3165000	7	0.013820
(341,346)(3158520,3158913)(3150000,3200000)	NC_043966.1	3175000	7	0.013820
(347,348)(3540711,3540799)(3500000,3550000)	NC_043966.1	3525000	3	0.020557
(347,348)(3540711,3540799)(3510000,3560000)	NC_043966.1	3535000	3	0.020557
(347,348)(3540711,3540799)(3520000,3570000)	NC_043966.1	3545000	3	0.020557
(347,348)(3540711,3540799)(3530000,3580000)	NC_043966.1	3555000	3	0.020557
(347,348)(3540711,3540799)(3540000,3590000)	NC_043966.1	3565000	3	0.020557
(349,350)(3882495,3882509)(3840000,3890000)	NC_043966.1	3865000	3	0.066345
(349,350)(3882495,3882509)(3850000,3900000)	NC_043966.1	3875000	3	0.066345
(349,350)(3882495,3882509)(3860000,3910000)	NC_043966.1	3885000	3	0.066345
(349,350)(3882495,3882509)(3870000,3920000)	NC_043966.1	3895000	3	0.066345
(349,350)(3882495,3882509)(3880000,3930000)	NC_043966.1	3905000	3	0.066345
(351,354)(3936207,3937420)(3890000,3940000)	NC_043966.1	3915000	5	0.017403
(351,354)(3936207,3937420)(3900000,3950000)	NC_043966.1	3925000	5	0.017403
(351,354)(3936207,3937420)(3910000,3960000)	NC_043966.1	3935000	5	0.017403
(351,354)(3936207,3937420)(3920000,3970000)	NC_043966.1	3945000	5	0.017403
(351,354)(3936207,3937420)(3930000,3980000)	NC_043966.1	3955000	5	0.017403
(355,362)(4031258,4036848)(3990000,4040000)	NC_043966.1	4015000	9	0.016839
(355,365)(4031258,4043347)(4000000,4050000)	NC_043966.1	4025000	12	0.017452
(355,366)(4031258,4052252)(4010000,4060000)	NC_043966.1	4035000	13	0.017086
(355,368)(4031258,4067204)(4020000,4070000)	NC_043966.1	4045000	15	0.017008
(355,368)(4031258,4067204)(4030000,4080000)	NC_043966.1	4055000	15	0.017008
(363,369)(4043163,4083448)(4040000,4090000)	NC_043966.1	4065000	8	0.018269
(366,369)(4052252,4083448)(4050000,4100000)	NC_043966.1	4075000	5	0.016927
(367,369)(4067181,4083448)(4060000,4110000)	NC_043966.1	4085000	4	0.018644
(369,369)(4083448,4083448)(4070000,4120000)	NC_043966.1	4095000	2	0.021868
(369,369)(4083448,4083448)(4080000,4130000)	NC_043966.1	4105000	2	0.021868
(370,370)(4353385,4353385)(4310000,4360000)	NC_043966.1	4335000	2	0.023626
(370,372)(4353385,4366831)(4320000,4370000)	NC_043966.1	4345000	4	0.026581
(370,372)(4353385,4366831)(4330000,4380000)	NC_043966.1	4355000	4	0.026581
(370,372)(4353385,4366831)(4340000,4390000)	NC_043966.1	4365000	4	0.026581
(370,372)(4353385,4366831)(4350000,4400000)	NC_043966.1	4375000	4	0.026581
(371,378)(4366812,4402882)(4360000,4410000)	NC_043966.1	4385000	9	0.021409
(373,379)(4400368,4411294)(4370000,4420000)	NC_043966.1	4395000	8	0.020822
(373,382)(4400368,4429355)(4380000,4430000)	NC_043966.1	4405000	11	0.020001
(373,383)(4400368,4434869)(4390000,4440000)	NC_043966.1	4415000	12	0.020384
(373,383)(4400368,4434869)(4400000,4450000)	NC_043966.1	4425000	12	0.020384
(379,383)(4411294,4434869)(4410000,4460000)	NC_043966.1	4435000	6	0.019723
(380,385)(4429340,4465317)(4420000,4470000)	NC_043966.1	4445000	7	0.018127
(383,387)(4434869,4473194)(4430000,4480000)	NC_043966.1	4455000	6	0.017909
(384,388)(4460656,4489458)(4440000,4490000)	NC_043966.1	4465000	6	0.016138
(384,388)(4460656,4489458)(4450000,4500000)	NC_043966.1	4475000	6	0.016138
(384,388)(4460656,4489458)(4460000,4510000)	NC_043966.1	4485000	6	0.016138
(386,388)(4473097,4489458)(4470000,4520000)	NC_043966.1	4495000	4	0.016026
(388,388)(4489458,4489458)(4480000,4530000)	NC_043966.1	4505000	2	0.014530
(389,394)(4565957,4566063)(4520000,4570000)	NC_043966.1	4545000	7	0.081736
(389,395)(4565957,4574603)(4530000,4580000)	NC_043966.1	4555000	8	0.080789
(389,395)(4565957,4574603)(4540000,4590000)	NC_043966.1	4565000	8	0.080789
(389,395)(4565957,4574603)(4550000,4600000)	NC_043966.1	4575000	8	0.080789
(389,395)(4565957,4574603)(4560000,4610000)	NC_043966.1	4585000	8	0.080789
(395,395)(4574603,4574603)(4570000,4620000)	NC_043966.1	4595000	2	0.016874
(396,399)(4649954,4649991)(4600000,4650000)	NC_043966.1	4625000	5	0.040922
(396,405)(4649954,4651121)(4610000,4660000)	NC_043966.1	4635000	11	0.021511
(396,405)(4649954,4651121)(4620000,4670000)	NC_043966.1	4645000	11	0.021511
(396,405)(4649954,4651121)(4630000,4680000)	NC_043966.1	4655000	11	0.021511
(396,405)(4649954,4651121)(4640000,4690000)	NC_043966.1	4665000	11	0.021511
(400,405)(4650010,4651121)(4650000,4700000)	NC_043966.1	4675000	7	0.020005
(406,415)(4705492,4705986)(4660000,4710000)	NC_043966.1	4685000	11	0.017288
(406,427)(4705492,4714265)(4670000,4720000)	NC_043966.1	4695000	23	0.027668
(406,427)(4705492,4714265)(4680000,4730000)	NC_043966.1	4705000	23	0.027668
(406,429)(4705492,4733888)(4690000,4740000)	NC_043966.1	4715000	25	0.027199
(406,433)(4705492,4745696)(4700000,4750000)	NC_043966.1	4725000	29	0.026521
(416,433)(4712205,4745696)(4710000,4760000)	NC_043966.1	4735000	19	0.030917
(428,433)(4733857,4745696)(4720000,4770000)	NC_043966.1	4745000	7	0.021381
(428,433)(4733857,4745696)(4730000,4780000)	NC_043966.1	4755000	7	0.021381
(430,433)(4745560,4745696)(4740000,4790000)	NC_043966.1	4765000	5	0.022262
(434,437)(4791292,4791364)(4750000,4800000)	NC_043966.1	4775000	5	0.026790
(434,437)(4791292,4791364)(4760000,4810000)	NC_043966.1	4785000	5	0.026790
(434,437)(4791292,4791364)(4770000,4820000)	NC_043966.1	4795000	5	0.026790
(434,437)(4791292,4791364)(4780000,4830000)	NC_043966.1	4805000	5	0.026790
(434,437)(4791292,4791364)(4790000,4840000)	NC_043966.1	4815000	5	0.026790
(438,438)(4840350,4840350)(4800000,4850000)	NC_043966.1	4825000	2	0.014434
(438,442)(4840350,4854948)(4810000,4860000)	NC_043966.1	4835000	6	0.015605
(438,442)(4840350,4854948)(4820000,4870000)	NC_043966.1	4845000	6	0.015605
(438,442)(4840350,4854948)(4830000,4880000)	NC_043966.1	4855000	6	0.015605
(438,442)(4840350,4854948)(4840000,4890000)	NC_043966.1	4865000	6	0.015605
(439,442)(4854878,4854948)(4850000,4900000)	NC_043966.1	4875000	5	0.016351
(443,445)(4911073,4911287)(4870000,4920000)	NC_043966.1	4895000	4	0.020811
(443,445)(4911073,4911287)(4880000,4930000)	NC_043966.1	4905000	4	0.020811
(443,445)(4911073,4911287)(4890000,4940000)	NC_043966.1	4915000	4	0.020811
(443,445)(4911073,4911287)(4900000,4950000)	NC_043966.1	4925000	4	0.020811
(443,445)(4911073,4911287)(4910000,4960000)	NC_043966.1	4935000	4	0.020811
(446,446)(4983727,4983727)(4940000,4990000)	NC_043966.1	4965000	2	0.013520
(446,449)(4983727,4996334)(4950000,5000000)	NC_043966.1	4975000	5	0.013948
(446,451)(4983727,5006340)(4960000,5010000)	NC_043966.1	4985000	7	0.013379
(446,454)(4983727,5017950)(4970000,5020000)	NC_043966.1	4995000	10	0.018996
(446,454)(4983727,5017950)(4980000,5030000)	NC_043966.1	5005000	10	0.018996
(447,456)(4996229,5031923)(4990000,5040000)	NC_043966.1	5015000	11	0.020293
(450,456)(5006312,5031923)(5000000,5050000)	NC_043966.1	5025000	8	0.024105
(452,456)(5017826,5031923)(5010000,5060000)	NC_043966.1	5035000	6	0.029293
(455,456)(5031855,5031923)(5020000,5070000)	NC_043966.1	5045000	3	0.028910
(455,456)(5031855,5031923)(5030000,5080000)	NC_043966.1	5055000	3	0.028910
(457,488)(5136182,5139540)(5090000,5140000)	NC_043966.1	5115000	33	0.069651
(457,492)(5136182,5140202)(5100000,5150000)	NC_043966.1	5125000	37	0.064685
(457,492)(5136182,5140202)(5110000,5160000)	NC_043966.1	5135000	37	0.064685
(457,492)(5136182,5140202)(5120000,5170000)	NC_043966.1	5145000	37	0.064685
(457,492)(5136182,5140202)(5130000,5180000)	NC_043966.1	5155000	37	0.064685
(489,492)(5140045,5140202)(5140000,5190000)	NC_043966.1	5165000	5	0.025231
(493,504)(5241843,5249986)(5200000,5250000)	NC_043966.1	5225000	13	0.021086
(493,504)(5241843,5249986)(5210000,5260000)	NC_043966.1	5235000	13	0.021086
(493,507)(5241843,5268312)(5220000,5270000)	NC_043966.1	5245000	16	0.030566
(493,510)(5241843,5270975)(5230000,5280000)	NC_043966.1	5255000	19	0.035221
(493,510)(5241843,5270975)(5240000,5290000)	NC_043966.1	5265000	19	0.035221
(505,510)(5267000,5270975)(5250000,5300000)	NC_043966.1	5275000	7	0.040783
(505,511)(5267000,5302217)(5260000,5310000)	NC_043966.1	5285000	8	0.040731
(508,511)(5270867,5302217)(5270000,5320000)	NC_043966.1	5295000	5	0.038529
(511,588)(5302217,5329636)(5280000,5330000)	NC_043966.1	5305000	79	0.125629
(511,588)(5302217,5329636)(5290000,5340000)	NC_043966.1	5315000	79	0.125629
(511,588)(5302217,5329636)(5300000,5350000)	NC_043966.1	5325000	79	0.125629
(512,588)(5324397,5329636)(5310000,5360000)	NC_043966.1	5335000	78	0.125730
(512,594)(5324397,5361047)(5320000,5370000)	NC_043966.1	5345000	84	0.120712
(589,600)(5360806,5371150)(5330000,5380000)	NC_043966.1	5355000	13	0.035072
(589,600)(5360806,5371150)(5340000,5390000)	NC_043966.1	5365000	13	0.035072
(589,603)(5360806,5395012)(5350000,5400000)	NC_043966.1	5375000	16	0.032488
(589,603)(5360806,5395012)(5360000,5410000)	NC_043966.1	5385000	16	0.032488
(595,603)(5371007,5395012)(5370000,5420000)	NC_043966.1	5395000	10	0.032377
(601,603)(5394758,5395012)(5380000,5430000)	NC_043966.1	5405000	4	0.016231
(601,603)(5394758,5395012)(5390000,5440000)	NC_043966.1	5415000	4	0.016231
(604,605)(5589387,5589388)(5540000,5590000)	NC_043966.1	5565000	3	0.020448
(604,605)(5589387,5589388)(5550000,5600000)	NC_043966.1	5575000	3	0.020448
(604,605)(5589387,5589388)(5560000,5610000)	NC_043966.1	5585000	3	0.020448
(604,605)(5589387,5589388)(5570000,5620000)	NC_043966.1	5595000	3	0.020448
(604,605)(5589387,5589388)(5580000,5630000)	NC_043966.1	5605000	3	0.020448
(606,606)(5803147,5803147)(5760000,5810000)	NC_043966.1	5785000	2	0.042197
(606,606)(5803147,5803147)(5770000,5820000)	NC_043966.1	5795000	2	0.042197
(606,607)(5803147,5828448)(5780000,5830000)	NC_043966.1	5805000	3	0.040661
(606,607)(5803147,5828448)(5790000,5840000)	NC_043966.1	5815000	3	0.040661
(606,607)(5803147,5828448)(5800000,5850000)	NC_043966.1	5825000	3	0.040661
(607,607)(5828448,5828448)(5810000,5860000)	NC_043966.1	5835000	2	0.020661
(607,609)(5828448,5865146)(5820000,5870000)	NC_043966.1	5845000	4	0.020853
(608,620)(5865128,5874224)(5830000,5880000)	NC_043966.1	5855000	14	0.025929
(608,620)(5865128,5874224)(5840000,5890000)	NC_043966.1	5865000	14	0.025929
(608,620)(5865128,5874224)(5850000,5900000)	NC_043966.1	5875000	14	0.025929
(608,620)(5865128,5874224)(5860000,5910000)	NC_043966.1	5885000	14	0.025929
(610,620)(5870458,5874224)(5870000,5920000)	NC_043966.1	5895000	12	0.026575
(621,622)(6031683,6031759)(5990000,6040000)	NC_043966.1	6015000	3	0.016507
(621,624)(6031683,6041563)(6000000,6050000)	NC_043966.1	6025000	5	0.040373
(621,624)(6031683,6041563)(6010000,6060000)	NC_043966.1	6035000	5	0.040373
(621,624)(6031683,6041563)(6020000,6070000)	NC_043966.1	6045000	5	0.040373
(621,624)(6031683,6041563)(6030000,6080000)	NC_043966.1	6055000	5	0.040373
(623,624)(6041467,6041563)(6040000,6090000)	NC_043966.1	6065000	3	0.044495
(625,627)(6106058,6106096)(6060000,6110000)	NC_043966.1	6085000	4	0.017202
(625,627)(6106058,6106096)(6070000,6120000)	NC_043966.1	6095000	4	0.017202
(625,627)(6106058,6106096)(6080000,6130000)	NC_043966.1	6105000	4	0.017202
(625,627)(6106058,6106096)(6090000,6140000)	NC_043966.1	6115000	4	0.017202
(625,627)(6106058,6106096)(6100000,6150000)	NC_043966.1	6125000	4	0.017202
(628,629)(6169474,6169490)(6120000,6170000)	NC_043966.1	6145000	3	0.016556
(628,629)(6169474,6169490)(6130000,6180000)	NC_043966.1	6155000	3	0.016556
(628,629)(6169474,6169490)(6140000,6190000)	NC_043966.1	6165000	3	0.016556
(628,629)(6169474,6169490)(6150000,6200000)	NC_043966.1	6175000	3	0.016556
(628,629)(6169474,6169490)(6160000,6210000)	NC_043966.1	6185000	3	0.016556
(630,630)(6217560,6217560)(6170000,6220000)	NC_043966.1	6195000	2	0.014070
(630,630)(6217560,6217560)(6180000,6230000)	NC_043966.1	6205000	2	0.014070
(630,630)(6217560,6217560)(6190000,6240000)	NC_043966.1	6215000	2	0.014070
(630,630)(6217560,6217560)(6200000,6250000)	NC_043966.1	6225000	2	0.014070
(630,630)(6217560,6217560)(6210000,6260000)	NC_043966.1	6235000	2	0.014070
(631,631)(6456265,6456265)(6410000,6460000)	NC_043966.1	6435000	2	0.034134
(631,631)(6456265,6456265)(6420000,6470000)	NC_043966.1	6445000	2	0.034134
(631,631)(6456265,6456265)(6430000,6480000)	NC_043966.1	6455000	2	0.034134
(631,631)(6456265,6456265)(6440000,6490000)	NC_043966.1	6465000	2	0.034134
(631,631)(6456265,6456265)(6450000,6500000)	NC_043966.1	6475000	2	0.034134
(632,637)(6590553,6590849)(6550000,6600000)	NC_043966.1	6575000	7	0.032544
(632,637)(6590553,6590849)(6560000,6610000)	NC_043966.1	6585000	7	0.032544
(632,637)(6590553,6590849)(6570000,6620000)	NC_043966.1	6595000	7	0.032544
(632,637)(6590553,6590849)(6580000,6630000)	NC_043966.1	6605000	7	0.032544
(632,637)(6590553,6590849)(6590000,6640000)	NC_043966.1	6615000	7	0.032544
(638,639)(6701257,6701258)(6660000,6710000)	NC_043966.1	6685000	3	0.037359
(638,641)(6701257,6717094)(6670000,6720000)	NC_043966.1	6695000	5	0.036434
(638,641)(6701257,6717094)(6680000,6730000)	NC_043966.1	6705000	5	0.036434
(638,641)(6701257,6717094)(6690000,6740000)	NC_043966.1	6715000	5	0.036434
(638,641)(6701257,6717094)(6700000,6750000)	NC_043966.1	6725000	5	0.036434
(640,641)(6717088,6717094)(6710000,6760000)	NC_043966.1	6735000	3	0.017282
(642,642)(6960434,6960434)(6920000,6970000)	NC_043966.1	6945000	2	0.014717
(642,642)(6960434,6960434)(6930000,6980000)	NC_043966.1	6955000	2	0.014717
(642,642)(6960434,6960434)(6940000,6990000)	NC_043966.1	6965000	2	0.014717
(642,642)(6960434,6960434)(6950000,7000000)	NC_043966.1	6975000	2	0.014717
(642,642)(6960434,6960434)(6960000,7010000)	NC_043966.1	6985000	2	0.014717
(643,649)(7154166,7154577)(7110000,7160000)	NC_043966.1	7135000	8	0.077517
(643,649)(7154166,7154577)(7120000,7170000)	NC_043966.1	7145000	8	0.077517
(643,649)(7154166,7154577)(7130000,7180000)	NC_043966.1	7155000	8	0.077517
(643,649)(7154166,7154577)(7140000,7190000)	NC_043966.1	7165000	8	0.077517
(643,649)(7154166,7154577)(7150000,7200000)	NC_043966.1	7175000	8	0.077517
(650,651)(7241244,7248569)(7200000,7250000)	NC_043966.1	7225000	3	0.024670
(650,651)(7241244,7248569)(7210000,7260000)	NC_043966.1	7235000	3	0.024670
(650,651)(7241244,7248569)(7220000,7270000)	NC_043966.1	7245000	3	0.024670
(650,651)(7241244,7248569)(7230000,7280000)	NC_043966.1	7255000	3	0.024670
(650,651)(7241244,7248569)(7240000,7290000)	NC_043966.1	7265000	3	0.024670
(652,652)(7298495,7298495)(7250000,7300000)	NC_043966.1	7275000	2	0.018524
(652,652)(7298495,7298495)(7260000,7310000)	NC_043966.1	7285000	2	0.018524
(652,652)(7298495,7298495)(7270000,7320000)	NC_043966.1	7295000	2	0.018524
(652,652)(7298495,7298495)(7280000,7330000)	NC_043966.1	7305000	2	0.018524
(652,652)(7298495,7298495)(7290000,7340000)	NC_043966.1	7315000	2	0.018524
(653,664)(7804960,7809030)(7760000,7810000)	NC_043966.1	7785000	13	0.018484
(653,664)(7804960,7809030)(7770000,7820000)	NC_043966.1	7795000	13	0.018484
(653,664)(7804960,7809030)(7780000,7830000)	NC_043966.1	7805000	13	0.018484
(653,664)(7804960,7809030)(7790000,7840000)	NC_043966.1	7815000	13	0.018484
(653,664)(7804960,7809030)(7800000,7850000)	NC_043966.1	7825000	13	0.018484
(665,667)(7887095,7887105)(7840000,7890000)	NC_043966.1	7865000	4	0.015074
(665,667)(7887095,7887105)(7850000,7900000)	NC_043966.1	7875000	4	0.015074
(665,667)(7887095,7887105)(7860000,7910000)	NC_043966.1	7885000	4	0.015074
(665,671)(7887095,7913747)(7870000,7920000)	NC_043966.1	7895000	8	0.016316
(665,671)(7887095,7913747)(7880000,7930000)	NC_043966.1	7905000	8	0.016316
(668,671)(7913548,7913747)(7890000,7940000)	NC_043966.1	7915000	5	0.017402
(668,671)(7913548,7913747)(7900000,7950000)	NC_043966.1	7925000	5	0.017402
(668,671)(7913548,7913747)(7910000,7960000)	NC_043966.1	7935000	5	0.017402
(672,678)(8068820,8069090)(8020000,8070000)	NC_043966.1	8045000	8	0.034603
(672,678)(8068820,8069090)(8030000,8080000)	NC_043966.1	8055000	8	0.034603
(672,678)(8068820,8069090)(8040000,8090000)	NC_043966.1	8065000	8	0.034603
(672,678)(8068820,8069090)(8050000,8100000)	NC_043966.1	8075000	8	0.034603
(672,678)(8068820,8069090)(8060000,8110000)	NC_043966.1	8085000	8	0.034603
(679,688)(8315329,8315969)(8270000,8320000)	NC_043966.1	8295000	11	0.056239
(679,688)(8315329,8315969)(8280000,8330000)	NC_043966.1	8305000	11	0.056239
(679,688)(8315329,8315969)(8290000,8340000)	NC_043966.1	8315000	11	0.056239
(679,688)(8315329,8315969)(8300000,8350000)	NC_043966.1	8325000	11	0.056239
(679,690)(8315329,8359709)(8310000,8360000)	NC_043966.1	8335000	13	0.055976
(689,690)(8359631,8359709)(8320000,8370000)	NC_043966.1	8345000	3	0.041997
(689,690)(8359631,8359709)(8330000,8380000)	NC_043966.1	8355000	3	0.041997
(689,690)(8359631,8359709)(8340000,8390000)	NC_043966.1	8365000	3	0.041997
(689,690)(8359631,8359709)(8350000,8400000)	NC_043966.1	8375000	3	0.041997
(691,692)(8529161,8529170)(8480000,8530000)	NC_043966.1	8505000	3	0.106704
(691,692)(8529161,8529170)(8490000,8540000)	NC_043966.1	8515000	3	0.106704
(691,692)(8529161,8529170)(8500000,8550000)	NC_043966.1	8525000	3	0.106704
(691,692)(8529161,8529170)(8510000,8560000)	NC_043966.1	8535000	3	0.106704
(691,692)(8529161,8529170)(8520000,8570000)	NC_043966.1	8545000	3	0.106704
(693,693)(8809828,8809828)(8760000,8810000)	NC_043966.1	8785000	2	0.016787
(693,716)(8809828,8810726)(8770000,8820000)	NC_043966.1	8795000	25	0.112898
(693,716)(8809828,8810726)(8780000,8830000)	NC_043966.1	8805000	25	0.112898
(693,716)(8809828,8810726)(8790000,8840000)	NC_043966.1	8815000	25	0.112898
(693,716)(8809828,8810726)(8800000,8850000)	NC_043966.1	8825000	25	0.112898
(694,716)(8810325,8810726)(8810000,8860000)	NC_043966.1	8835000	24	0.114118
(717,717)(9014471,9014471)(8970000,9020000)	NC_043966.1	8995000	2	0.053767
(717,717)(9014471,9014471)(8980000,9030000)	NC_043966.1	9005000	2	0.053767
(717,717)(9014471,9014471)(8990000,9040000)	NC_043966.1	9015000	2	0.053767
(717,717)(9014471,9014471)(9000000,9050000)	NC_043966.1	9025000	2	0.053767
(717,717)(9014471,9014471)(9010000,9060000)	NC_043966.1	9035000	2	0.053767
(718,719)(9129507,9129525)(9080000,9130000)	NC_043966.1	9105000	3	0.025755
(718,720)(9129507,9138544)(9090000,9140000)	NC_043966.1	9115000	4	0.022240
(718,726)(9129507,9141362)(9100000,9150000)	NC_043966.1	9125000	10	0.017138
(718,726)(9129507,9141362)(9110000,9160000)	NC_043966.1	9135000	10	0.017138
(718,726)(9129507,9141362)(9120000,9170000)	NC_043966.1	9145000	10	0.017138
(720,726)(9138544,9141362)(9130000,9180000)	NC_043966.1	9155000	8	0.016875
(721,726)(9140905,9141362)(9140000,9190000)	NC_043966.1	9165000	7	0.015908
(727,730)(9227693,9227715)(9180000,9230000)	NC_043966.1	9205000	5	0.056963
(727,730)(9227693,9227715)(9190000,9240000)	NC_043966.1	9215000	5	0.056963
(727,730)(9227693,9227715)(9200000,9250000)	NC_043966.1	9225000	5	0.056963
(727,730)(9227693,9227715)(9210000,9260000)	NC_043966.1	9235000	5	0.056963
(727,730)(9227693,9227715)(9220000,9270000)	NC_043966.1	9245000	5	0.056963
(731,733)(9407453,9407647)(9360000,9410000)	NC_043966.1	9385000	4	0.013959
(731,733)(9407453,9407647)(9370000,9420000)	NC_043966.1	9395000	4	0.013959
(731,733)(9407453,9407647)(9380000,9430000)	NC_043966.1	9405000	4	0.013959
(731,733)(9407453,9407647)(9390000,9440000)	NC_043966.1	9415000	4	0.013959
(731,734)(9407453,9449152)(9400000,9450000)	NC_043966.1	9425000	5	0.024817
(734,734)(9449152,9449152)(9410000,9460000)	NC_043966.1	9435000	2	0.054697
(734,734)(9449152,9449152)(9420000,9470000)	NC_043966.1	9445000	2	0.054697
(734,734)(9449152,9449152)(9430000,9480000)	NC_043966.1	9455000	2	0.054697
(734,734)(9449152,9449152)(9440000,9490000)	NC_043966.1	9465000	2	0.054697
(735,735)(9756810,9756810)(9710000,9760000)	NC_043966.1	9735000	2	0.174006
(735,735)(9756810,9756810)(9720000,9770000)	NC_043966.1	9745000	2	0.174006
(735,735)(9756810,9756810)(9730000,9780000)	NC_043966.1	9755000	2	0.174006
(735,735)(9756810,9756810)(9740000,9790000)	NC_043966.1	9765000	2	0.174006
(735,736)(9756810,9793569)(9750000,9800000)	NC_043966.1	9775000	3	0.094866
(736,736)(9793569,9793569)(9760000,9810000)	NC_043966.1	9785000	2	0.020818
(736,736)(9793569,9793569)(9770000,9820000)	NC_043966.1	9795000	2	0.020818
(736,736)(9793569,9793569)(9780000,9830000)	NC_043966.1	9805000	2	0.020818
(736,737)(9793569,9839971)(9790000,9840000)	NC_043966.1	9815000	3	0.018792
(737,737)(9839971,9839971)(9800000,9850000)	NC_043966.1	9825000	2	0.015494
(737,737)(9839971,9839971)(9810000,9860000)	NC_043966.1	9835000	2	0.015494
(737,737)(9839971,9839971)(9820000,9870000)	NC_043966.1	9845000	2	0.015494
